"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2022-03-10",Bangka Belitung Islands,20,58,81,-10,15,14
"2022-03-11",Bangka Belitung Islands,14,57,61,-10,19,18
"2022-03-12",Bangka Belitung Islands,6,38,49,3,17,19
"2022-03-13",Bangka Belitung Islands,15,53,61,-8,22,17
"2022-03-14",Bangka Belitung Islands,20,56,95,-3,18,17
"2022-03-15",Bangka Belitung Islands,21,54,80,6,15,17
"2022-03-16",Bangka Belitung Islands,16,53,86,9,17,16
"2022-03-17",Bangka Belitung Islands,23,61,87,10,19,15
"2022-03-18",Bangka Belitung Islands,8,49,59,-1,22,19
"2022-03-19",Bangka Belitung Islands,13,47,68,8,20,15
"2022-03-20",Bangka Belitung Islands,16,56,80,2,23,14
"2022-03-21",Bangka Belitung Islands,17,48,88,4,15,18
"2022-03-22",Bangka Belitung Islands,24,53,97,21,16,15
"2022-03-23",Bangka Belitung Islands,17,50,94,23,18,16
"2022-03-24",Bangka Belitung Islands,24,58,93,12,20,15
"2022-03-25",Bangka Belitung Islands,21,65,77,11,22,15
"2022-03-26",Bangka Belitung Islands,14,46,65,24,20,15
"2022-03-27",Bangka Belitung Islands,21,63,91,21,21,13
"2022-03-28",Bangka Belitung Islands,29,64,105,27,19,14
"2022-03-29",Bangka Belitung Islands,29,58,102,35,16,15
"2022-03-30",Bangka Belitung Islands,25,60,99,34,18,14
"2022-03-31",Bangka Belitung Islands,30,64,98,25,20,14
"2022-04-01",Bangka Belitung Islands,31,80,83,16,23,13
"2022-04-02",Bangka Belitung Islands,18,66,57,25,11,17
"2022-04-03",Bangka Belitung Islands,-5,43,21,-3,9,25
"2022-04-04",Bangka Belitung Islands,13,56,86,-1,-1,21
"2022-04-05",Bangka Belitung Islands,13,50,77,17,-1,20
"2022-04-06",Bangka Belitung Islands,11,51,81,9,5,20
"2022-04-07",Bangka Belitung Islands,16,58,81,-2,20,18
"2022-04-08",Bangka Belitung Islands,10,57,56,-6,24,19
"2022-04-09",Bangka Belitung Islands,5,40,32,-5,19,20
"2022-04-10",Bangka Belitung Islands,12,52,30,-11,27,20
"2022-04-11",Bangka Belitung Islands,17,56,86,-3,20,18
"2022-04-12",Bangka Belitung Islands,18,51,79,3,17,18
"2022-04-13",Bangka Belitung Islands,16,52,81,-2,19,18
"2022-04-14",Bangka Belitung Islands,25,64,88,6,19,16
"2022-04-15",Bangka Belitung Islands,17,55,57,-11,-34,26
"2022-04-16",Bangka Belitung Islands,12,45,42,0,20,19
"2022-04-17",Bangka Belitung Islands,16,53,33,6,29,20
"2022-04-18",Bangka Belitung Islands,23,60,87,2,19,18
"2022-04-19",Bangka Belitung Islands,25,58,79,12,16,18
"2022-04-20",Bangka Belitung Islands,25,65,84,23,18,17
"2022-04-21",Bangka Belitung Islands,29,70,78,16,20,17
"2022-04-22",Bangka Belitung Islands,28,77,63,11,23,17
"2022-04-23",Bangka Belitung Islands,24,59,43,30,23,17
"2022-04-24",Bangka Belitung Islands,30,74,34,20,32,19
"2022-04-25",Bangka Belitung Islands,38,80,93,38,15,16
"2022-04-26",Bangka Belitung Islands,46,87,95,69,10,16
"2022-04-27",Bangka Belitung Islands,39,83,93,68,1,17
"2022-04-28",Bangka Belitung Islands,52,99,93,96,-2,16
"2022-04-29",Bangka Belitung Islands,43,101,77,71,-26,21
"2022-04-30",Bangka Belitung Islands,30,80,52,85,-4,19
"2022-05-01",Bangka Belitung Islands,31,105,46,49,11,20
"2022-05-02",Bangka Belitung Islands,23,55,174,18,-66,17
"2022-05-03",Bangka Belitung Islands,39,68,214,52,-68,15
"2022-05-04",Bangka Belitung Islands,40,71,225,60,-61,16
"2022-05-05",Bangka Belitung Islands,55,85,248,62,-52,16
"2022-05-06",Bangka Belitung Islands,32,65,140,58,-44,21
"2022-05-07",Bangka Belitung Islands,21,44,114,96,-17,17
"2022-05-08",Bangka Belitung Islands,31,61,124,80,11,12
"2022-05-09",Bangka Belitung Islands,38,66,120,76,9,15
"2022-05-10",Bangka Belitung Islands,37,65,113,69,9,14
"2022-05-11",Bangka Belitung Islands,26,56,101,58,10,16
"2022-05-12",Bangka Belitung Islands,30,64,101,32,15,15
"2022-05-13",Bangka Belitung Islands,23,62,84,37,18,16
"2022-05-14",Bangka Belitung Islands,18,50,82,50,17,15
"2022-05-15",Bangka Belitung Islands,23,55,100,32,19,14
"2022-05-16",Bangka Belitung Islands,32,58,156,47,-41,21
"2022-05-17",Bangka Belitung Islands,28,56,101,46,15,14
"2022-05-18",Bangka Belitung Islands,19,52,99,36,14,15
"2022-05-19",Bangka Belitung Islands,24,60,96,26,16,15
"2022-05-20",Bangka Belitung Islands,17,55,79,20,20,17
"2022-05-21",Bangka Belitung Islands,11,42,70,28,19,16
"2022-05-22",Bangka Belitung Islands,18,54,88,18,22,15
"2022-05-23",Bangka Belitung Islands,24,56,105,31,16,15
"2022-05-24",Bangka Belitung Islands,26,52,105,25,13,15
"2022-05-25",Bangka Belitung Islands,23,54,100,34,12,14
"2022-05-26",Bangka Belitung Islands,33,65,147,33,-38,21
"2022-05-27",Bangka Belitung Islands,21,60,85,8,21,15
"2022-05-28",Bangka Belitung Islands,15,46,78,15,20,15
"2022-05-29",Bangka Belitung Islands,21,58,83,20,26,14
"2022-05-30",Bangka Belitung Islands,25,59,105,21,18,15
"2022-05-31",Bangka Belitung Islands,30,56,121,28,15,13
"2022-06-01",Bangka Belitung Islands,28,61,139,25,-37,23
"2022-06-02",Bangka Belitung Islands,24,60,88,6,17,15
"2022-06-03",Bangka Belitung Islands,25,65,101,1,22,15
"2022-06-04",Bangka Belitung Islands,19,49,77,14,21,15
"2022-06-05",Bangka Belitung Islands,21,58,78,8,24,17
"2022-06-06",Bangka Belitung Islands,25,58,98,19,18,16
"2022-06-07",Bangka Belitung Islands,30,62,102,14,16,15
"2022-06-08",Bangka Belitung Islands,25,56,94,24,17,16
"2022-06-09",Bangka Belitung Islands,20,48,76,7,17,18
"2022-06-10",Bangka Belitung Islands,27,66,75,15,25,16
"2022-06-11",Bangka Belitung Islands,21,50,78,15,22,15
"2022-06-12",Bangka Belitung Islands,20,55,70,10,26,17
"2022-06-13",Bangka Belitung Islands,25,59,105,23,19,16
"2022-06-14",Bangka Belitung Islands,27,58,96,30,17,15
"2022-06-15",Bangka Belitung Islands,19,53,92,25,16,16
"2022-06-16",Bangka Belitung Islands,24,60,98,14,17,16
"2022-06-17",Bangka Belitung Islands,20,62,77,13,23,16
"2022-06-18",Bangka Belitung Islands,14,47,71,21,22,16
"2022-06-19",Bangka Belitung Islands,17,58,85,14,30,16
"2022-06-20",Bangka Belitung Islands,27,60,111,32,17,15
"2022-06-21",Bangka Belitung Islands,28,59,110,26,14,15
"2022-06-22",Bangka Belitung Islands,24,56,104,34,13,15
"2022-06-23",Bangka Belitung Islands,17,48,79,18,11,20
"2022-06-24",Bangka Belitung Islands,22,64,77,21,20,16
"2022-06-25",Bangka Belitung Islands,13,48,72,31,19,16
"2022-06-26",Bangka Belitung Islands,21,60,90,26,27,16
"2022-06-27",Bangka Belitung Islands,28,64,112,43,5,17
"2022-06-28",Bangka Belitung Islands,31,62,112,47,3,16
"2022-06-29",Bangka Belitung Islands,20,53,96,42,2,18
"2022-06-30",Bangka Belitung Islands,32,70,111,30,7,16
"2022-07-01",Bangka Belitung Islands,27,72,98,30,10,16
"2022-07-02",Bangka Belitung Islands,22,58,86,31,16,15
"2022-07-03",Bangka Belitung Islands,27,72,95,31,29,14
"2022-07-04",Bangka Belitung Islands,37,77,141,48,4,13
"2022-07-05",Bangka Belitung Islands,35,70,125,49,2,14
"2022-07-06",Bangka Belitung Islands,30,71,106,48,3,16
"2022-07-07",Bangka Belitung Islands,39,85,102,40,5,16
"2022-07-08",Bangka Belitung Islands,29,88,74,33,7,17
"2022-07-09",Bangka Belitung Islands,16,74,59,25,-9,21
"2022-07-10",Bangka Belitung Islands,1,44,71,1,0,14
"2022-07-11",Bangka Belitung Islands,27,64,150,32,-12,14
"2022-07-12",Bangka Belitung Islands,33,65,131,45,-5,15
"2022-07-13",Bangka Belitung Islands,24,57,103,48,0,17
"2022-07-14",Bangka Belitung Islands,31,68,103,26,7,16
"2022-07-15",Bangka Belitung Islands,14,53,64,21,13,19
"2022-07-16",Bangka Belitung Islands,18,54,77,31,21,16
"2022-07-17",Bangka Belitung Islands,21,65,88,20,27,15
"2022-07-18",Bangka Belitung Islands,26,59,101,28,18,15
"2022-07-19",Bangka Belitung Islands,28,58,102,30,16,19
"2022-07-20",Bangka Belitung Islands,20,56,94,27,16,16
"2022-07-21",Bangka Belitung Islands,24,61,94,13,18,15
"2022-07-22",Bangka Belitung Islands,15,55,70,15,22,17
"2022-07-23",Bangka Belitung Islands,13,47,63,19,24,17
"2022-07-24",Bangka Belitung Islands,13,53,71,8,26,17
"2022-07-25",Bangka Belitung Islands,21,55,89,16,18,17
"2022-07-26",Bangka Belitung Islands,26,59,98,27,15,16
"2022-07-27",Bangka Belitung Islands,19,56,98,24,18,16
"2022-07-28",Bangka Belitung Islands,28,68,105,14,20,15
"2022-01-01",Banten,14,21,92,-29,-49,7
"2022-01-02",Banten,21,32,62,-15,-2,3
"2022-01-03",Banten,17,28,40,-22,-7,6
"2022-01-04",Banten,15,28,35,-22,-5,7
"2022-01-05",Banten,16,27,43,-20,-4,7
"2022-01-06",Banten,15,25,31,-21,-2,7
"2022-01-07",Banten,13,24,31,-22,0,7
"2022-01-08",Banten,15,25,38,-15,5,5
"2022-01-09",Banten,19,29,51,-11,6,4
"2022-01-10",Banten,10,19,25,-21,-3,7
"2022-01-11",Banten,4,14,13,-23,-4,8
"2022-01-12",Banten,5,12,20,-22,-2,8
"2022-01-13",Banten,16,27,31,-21,-1,7
"2022-01-14",Banten,12,22,26,-22,2,8
"2022-01-15",Banten,13,22,32,-17,7,6
"2022-01-16",Banten,15,23,42,-16,7,6
"2022-01-17",Banten,10,19,31,-22,-1,8
"2022-01-18",Banten,7,17,21,-24,-2,9
"2022-01-19",Banten,13,21,28,-23,-1,8
"2022-01-20",Banten,13,21,21,-23,0,9
"2022-01-21",Banten,14,23,29,-24,4,9
"2022-01-22",Banten,12,20,24,-21,8,7
"2022-01-23",Banten,15,23,34,-20,10,7
"2022-01-24",Banten,12,18,28,-26,1,8
"2022-01-25",Banten,14,27,27,-24,-1,9
"2022-01-26",Banten,13,22,26,-23,-2,9
"2022-01-27",Banten,18,26,30,-23,-1,9
"2022-01-28",Banten,16,29,29,-21,1,10
"2022-01-29",Banten,17,31,34,-13,9,6
"2022-01-30",Banten,16,28,35,-17,11,7
"2022-01-31",Banten,22,36,43,-27,-12,9
"2022-02-01",Banten,29,38,76,-31,-61,19
"2022-02-02",Banten,16,31,29,-25,-8,10
"2022-02-03",Banten,16,30,28,-28,-8,12
"2022-02-04",Banten,4,17,12,-31,-7,14
"2022-02-05",Banten,8,25,16,-24,2,10
"2022-02-06",Banten,11,25,17,-21,5,9
"2022-02-07",Banten,11,24,20,-31,-12,13
"2022-02-08",Banten,6,20,11,-34,-16,15
"2022-02-09",Banten,6,17,12,-34,-15,15
"2022-02-10",Banten,12,26,18,-33,-14,14
"2022-02-11",Banten,10,25,19,-35,-12,15
"2022-02-12",Banten,7,21,16,-30,1,11
"2022-02-13",Banten,4,16,13,-31,3,11
"2022-02-14",Banten,7,20,15,-36,-15,15
"2022-02-15",Banten,3,16,11,-36,-15,15
"2022-02-16",Banten,1,10,11,-36,-14,16
"2022-02-17",Banten,9,21,17,-35,-13,14
"2022-02-18",Banten,3,15,11,-36,-11,16
"2022-02-19",Banten,6,19,16,-31,5,11
"2022-02-20",Banten,5,17,16,-29,6,10
"2022-02-21",Banten,7,16,21,-34,-10,13
"2022-02-22",Banten,8,17,20,-33,-11,13
"2022-02-23",Banten,6,15,23,-31,-9,14
"2022-02-24",Banten,9,18,24,-31,-8,13
"2022-02-25",Banten,8,27,15,-28,-7,15
"2022-02-26",Banten,9,29,24,-17,8,8
"2022-02-27",Banten,14,28,37,-20,9,7
"2022-02-28",Banten,24,32,67,-30,-58,19
"2022-03-01",Banten,3,21,8,-28,-12,14
"2022-03-02",Banten,13,29,32,-24,-8,11
"2022-03-03",Banten,29,37,62,-31,-52,20
"2022-03-04",Banten,11,27,28,-28,-3,14
"2022-03-05",Banten,6,19,18,-21,7,11
"2022-03-06",Banten,10,22,23,-14,11,10
"2022-03-07",Banten,10,21,28,-23,-3,13
"2022-03-08",Banten,7,18,25,-25,-2,14
"2022-03-09",Banten,7,17,29,-23,-1,15
"2022-03-10",Banten,9,19,29,-22,1,15
"2022-03-11",Banten,7,19,29,-21,4,16
"2022-03-12",Banten,7,19,30,-13,14,13
"2022-03-13",Banten,10,20,36,-9,17,12
"2022-03-14",Banten,3,11,28,-20,3,16
"2022-03-15",Banten,2,14,20,-19,2,16
"2022-03-16",Banten,9,19,36,-16,3,15
"2022-03-17",Banten,4,14,30,-17,3,16
"2022-03-18",Banten,8,19,32,-16,6,15
"2022-03-19",Banten,9,20,38,-5,15,11
"2022-03-20",Banten,10,19,42,-3,17,11
"2022-03-21",Banten,6,14,38,-15,4,15
"2022-03-22",Banten,6,16,35,-14,3,15
"2022-03-23",Banten,5,12,36,-12,3,15
"2022-03-24",Banten,10,18,42,-11,4,14
"2022-03-25",Banten,13,27,42,-10,7,13
"2022-03-26",Banten,7,20,34,1,14,11
"2022-03-27",Banten,13,23,46,9,18,9
"2022-03-28",Banten,11,23,47,-6,4,13
"2022-03-29",Banten,12,25,48,-8,3,13
"2022-03-30",Banten,15,25,55,-6,4,13
"2022-03-31",Banten,18,33,61,-3,4,12
"2022-04-01",Banten,20,41,58,-3,0,13
"2022-04-02",Banten,8,34,17,-8,6,14
"2022-04-03",Banten,-22,0,-26,-28,3,20
"2022-04-04",Banten,-5,14,16,-22,-2,18
"2022-04-05",Banten,-11,2,4,-24,-1,18
"2022-04-06",Banten,-1,14,18,-22,2,17
"2022-04-07",Banten,2,14,18,-21,4,17
"2022-04-08",Banten,2,14,15,-22,8,17
"2022-04-09",Banten,0,13,2,-18,17,15
"2022-04-10",Banten,3,15,-4,-14,20,16
"2022-04-11",Banten,-1,7,13,-22,5,17
"2022-04-12",Banten,1,11,14,-19,4,17
"2022-04-13",Banten,4,12,20,-17,4,16
"2022-04-14",Banten,11,20,31,-11,5,14
"2022-04-15",Banten,19,23,33,-24,-47,26
"2022-04-16",Banten,4,13,8,-16,11,15
"2022-04-17",Banten,4,12,1,-8,21,14
"2022-04-18",Banten,7,15,23,-15,5,16
"2022-04-19",Banten,7,17,20,-15,3,16
"2022-04-20",Banten,13,23,30,-10,2,15
"2022-04-21",Banten,13,22,24,-10,2,15
"2022-04-22",Banten,6,15,15,-13,5,17
"2022-04-23",Banten,18,31,23,3,17,11
"2022-04-24",Banten,23,32,14,7,25,12
"2022-04-25",Banten,17,26,43,-9,-2,15
"2022-04-26",Banten,27,43,50,-1,-5,14
"2022-04-27",Banten,16,26,43,1,-9,15
"2022-04-28",Banten,37,57,77,12,-16,13
"2022-04-29",Banten,36,57,94,7,-42,18
"2022-04-30",Banten,10,32,55,7,-30,14
"2022-05-01",Banten,2,29,29,-7,-13,12
"2022-05-02",Banten,0,-1,84,-31,-78,16
"2022-05-03",Banten,20,27,178,-14,-78,13
"2022-05-04",Banten,15,19,228,-14,-72,15
"2022-05-05",Banten,23,24,216,-9,-67,15
"2022-05-06",Banten,14,17,144,-13,-61,19
"2022-05-07",Banten,5,11,127,5,-36,10
"2022-05-08",Banten,13,19,95,17,-2,8
"2022-05-09",Banten,16,17,86,-4,-15,14
"2022-05-10",Banten,19,26,76,-2,-12,13
"2022-05-11",Banten,17,21,71,-3,-9,14
"2022-05-12",Banten,16,21,56,-5,1,13
"2022-05-13",Banten,14,23,52,-6,4,13
"2022-05-14",Banten,11,20,60,5,9,10
"2022-05-15",Banten,10,15,76,8,10,10
"2022-05-16",Banten,27,24,113,-6,-57,22
"2022-05-17",Banten,11,20,45,0,2,12
"2022-05-18",Banten,6,13,39,-6,2,14
"2022-05-19",Banten,7,13,39,-7,3,14
"2022-05-20",Banten,7,15,37,-7,7,14
"2022-05-21",Banten,9,17,42,-1,13,11
"2022-05-22",Banten,12,19,55,4,16,11
"2022-05-23",Banten,9,15,45,-7,4,13
"2022-05-24",Banten,10,18,42,-9,3,13
"2022-05-25",Banten,13,19,45,-1,3,12
"2022-05-26",Banten,32,32,96,-7,-50,22
"2022-05-27",Banten,12,22,45,-11,6,13
"2022-05-28",Banten,8,15,39,-6,8,12
"2022-05-29",Banten,11,18,45,3,17,11
"2022-05-30",Banten,8,17,40,-10,5,13
"2022-05-31",Banten,12,24,36,-8,4,11
"2022-06-01",Banten,33,37,89,-13,-52,23
"2022-06-02",Banten,8,17,32,-10,6,13
"2022-06-03",Banten,14,28,39,-9,9,13
"2022-06-04",Banten,11,23,44,-1,12,11
"2022-06-05",Banten,12,22,47,4,15,11
"2022-06-06",Banten,9,17,35,-8,7,13
"2022-06-07",Banten,13,24,40,-7,5,13
"2022-06-08",Banten,12,19,40,-6,5,13
"2022-06-09",Banten,8,15,27,-8,5,14
"2022-06-10",Banten,14,24,37,-6,9,13
"2022-06-11",Banten,10,19,36,-1,14,12
"2022-06-12",Banten,12,19,42,3,18,11
"2022-06-13",Banten,10,16,39,-8,4,14
"2022-06-14",Banten,10,18,33,-6,3,14
"2022-06-15",Banten,10,15,38,-4,1,14
"2022-06-16",Banten,15,21,44,-5,2,14
"2022-06-17",Banten,11,19,37,-6,5,15
"2022-06-18",Banten,10,19,41,0,15,11
"2022-06-19",Banten,12,19,45,3,19,11
"2022-06-20",Banten,9,14,44,-7,0,14
"2022-06-21",Banten,9,16,40,-7,-2,15
"2022-06-22",Banten,9,13,42,-3,-2,15
"2022-06-23",Banten,12,16,47,-5,-1,14
"2022-06-24",Banten,11,20,42,-6,2,15
"2022-06-25",Banten,7,18,42,1,13,11
"2022-06-26",Banten,10,18,44,6,18,11
"2022-06-27",Banten,10,17,47,-5,-2,14
"2022-06-28",Banten,12,22,47,-5,-3,14
"2022-06-29",Banten,14,21,54,-2,-2,14
"2022-06-30",Banten,18,30,55,0,-1,14
"2022-07-01",Banten,18,34,53,-1,1,14
"2022-07-02",Banten,16,29,59,8,10,10
"2022-07-03",Banten,16,26,52,13,16,10
"2022-07-04",Banten,16,25,59,-2,-2,14
"2022-07-05",Banten,17,29,57,-1,-2,14
"2022-07-06",Banten,17,23,56,0,-2,14
"2022-07-07",Banten,21,28,59,-1,0,13
"2022-07-08",Banten,20,33,55,-1,1,13
"2022-07-09",Banten,11,27,50,-9,-21,15
"2022-07-10",Banten,2,10,37,-11,-4,12
"2022-07-11",Banten,15,24,63,-6,-4,13
"2022-07-12",Banten,13,23,52,-3,-1,13
"2022-07-13",Banten,8,15,47,-3,0,14
"2022-07-14",Banten,17,25,57,-3,2,13
"2022-07-15",Banten,4,10,32,-5,5,15
"2022-07-16",Banten,10,21,41,2,8,13
"2022-07-17",Banten,20,32,57,10,18,10
"2022-07-18",Banten,12,21,49,-6,5,13
"2022-07-19",Banten,12,22,47,-6,7,17
"2022-07-20",Banten,11,19,47,-4,7,13
"2022-07-21",Banten,12,20,48,-5,8,13
"2022-07-22",Banten,11,19,46,-6,11,13
"2022-07-23",Banten,12,21,50,0,16,12
"2022-07-24",Banten,11,19,45,1,16,12
"2022-07-25",Banten,10,21,44,-7,8,14
"2022-07-26",Banten,12,23,47,-7,7,13
"2022-07-27",Banten,13,21,50,-5,8,13
"2022-07-28",Banten,17,28,42,-6,9,13
"2022-01-01",Bengkulu,21,69,103,-48,-49,0
"2022-01-02",Bengkulu,32,83,43,-47,-10,-2
"2022-01-03",Bengkulu,28,82,20,-49,-7,-4
"2022-01-04",Bengkulu,24,66,9,-51,-6,-4
"2022-01-05",Bengkulu,28,76,10,-50,-4,-4
"2022-01-06",Bengkulu,30,69,11,-50,-3,-3
"2022-01-07",Bengkulu,27,67,6,-48,2,-3
"2022-01-08",Bengkulu,16,60,7,-50,-1,-2
"2022-01-09",Bengkulu,15,57,0,-51,-5,0
"2022-01-10",Bengkulu,16,61,-7,-54,-4,-2
"2022-01-11",Bengkulu,19,56,-5,-52,-4,-3
"2022-01-12",Bengkulu,23,68,6,-53,-1,-3
"2022-01-13",Bengkulu,24,60,4,-51,-2,-2
"2022-01-14",Bengkulu,17,56,-4,-54,4,-1
"2022-01-15",Bengkulu,15,59,9,-50,4,-1
"2022-01-16",Bengkulu,16,58,7,-55,-2,2
"2022-01-17",Bengkulu,20,63,5,-51,1,-1
"2022-01-18",Bengkulu,9,42,-10,-59,-1,1
"2022-01-19",Bengkulu,19,69,-5,-58,0,2
"2022-01-20",Bengkulu,29,68,11,-49,2,0
"2022-01-21",Bengkulu,20,56,1,-51,5,-1
"2022-01-22",Bengkulu,-1,33,-21,-54,3,3
"2022-01-23",Bengkulu,20,60,-1,-54,1,3
"2022-01-24",Bengkulu,22,63,5,-53,2,-1
"2022-01-25",Bengkulu,23,59,5,-55,2,-1
"2022-01-26",Bengkulu,22,60,4,-58,3,0
"2022-01-27",Bengkulu,29,62,11,-53,5,0
"2022-01-28",Bengkulu,25,61,4,-53,11,0
"2022-01-29",Bengkulu,12,50,-3,-54,10,2
"2022-01-30",Bengkulu,14,51,-4,-57,5,5
"2022-01-31",Bengkulu,27,67,13,-54,3,0
"2022-02-01",Bengkulu,20,53,22,-62,-56,11
"2022-02-02",Bengkulu,27,75,5,-53,5,-1
"2022-02-03",Bengkulu,30,65,5,-56,5,0
"2022-02-04",Bengkulu,9,40,-24,-63,10,3
"2022-02-05",Bengkulu,5,44,-26,-55,6,4
"2022-02-06",Bengkulu,24,69,1,-53,4,3
"2022-02-07",Bengkulu,26,68,6,-53,4,0
"2022-02-08",Bengkulu,22,52,-7,-54,2,1
"2022-02-09",Bengkulu,19,55,-9,-56,3,1
"2022-02-10",Bengkulu,30,65,0,-55,4,1
"2022-02-11",Bengkulu,27,63,1,-52,9,0
"2022-02-12",Bengkulu,17,54,0,-49,7,2
"2022-02-13",Bengkulu,19,58,-1,-52,4,4
"2022-02-14",Bengkulu,21,64,1,-53,5,1
"2022-02-15",Bengkulu,19,52,-4,-57,1,2
"2022-02-16",Bengkulu,15,56,-8,-59,0,3
"2022-02-17",Bengkulu,22,58,-2,-56,-1,4
"2022-02-18",Bengkulu,12,47,-13,-56,4,4
"2022-02-19",Bengkulu,7,46,-14,-52,4,5
"2022-02-20",Bengkulu,16,57,-4,-54,5,6
"2022-02-21",Bengkulu,14,58,-6,-55,-3,5
"2022-02-22",Bengkulu,15,50,-7,-55,-5,4
"2022-02-23",Bengkulu,20,65,8,-53,-2,6
"2022-02-24",Bengkulu,24,59,9,-54,-1,6
"2022-02-25",Bengkulu,22,66,3,-53,4,7
"2022-02-26",Bengkulu,12,57,2,-48,7,6
"2022-02-27",Bengkulu,17,61,9,-53,11,6
"2022-02-28",Bengkulu,21,68,38,-54,-49,13
"2022-03-01",Bengkulu,21,61,2,-54,2,6
"2022-03-02",Bengkulu,28,77,19,-50,1,4
"2022-03-03",Bengkulu,12,49,-2,-60,-50,16
"2022-03-04",Bengkulu,33,81,18,-50,14,9
"2022-03-05",Bengkulu,18,64,5,-50,15,10
"2022-03-06",Bengkulu,19,64,-3,-52,19,11
"2022-03-07",Bengkulu,28,76,18,-48,14,9
"2022-03-08",Bengkulu,31,70,20,-48,14,10
"2022-03-09",Bengkulu,29,75,18,-51,17,12
"2022-03-10",Bengkulu,35,75,21,-47,20,14
"2022-03-11",Bengkulu,38,83,29,-48,28,14
"2022-03-12",Bengkulu,23,72,13,-44,30,14
"2022-03-13",Bengkulu,28,76,16,-49,37,14
"2022-03-14",Bengkulu,30,76,29,-45,24,16
"2022-03-15",Bengkulu,29,68,14,-50,23,15
"2022-03-16",Bengkulu,35,83,26,-43,25,14
"2022-03-17",Bengkulu,22,54,5,-54,23,16
"2022-03-18",Bengkulu,27,68,5,-49,28,16
"2022-03-19",Bengkulu,28,80,30,-44,32,12
"2022-03-20",Bengkulu,27,76,9,-53,37,14
"2022-03-21",Bengkulu,35,85,35,-46,27,14
"2022-03-22",Bengkulu,34,73,30,-49,25,14
"2022-03-23",Bengkulu,38,86,40,-45,27,13
"2022-03-24",Bengkulu,40,79,38,-41,26,13
"2022-03-25",Bengkulu,39,85,28,-42,31,13
"2022-03-26",Bengkulu,27,74,31,-40,34,12
"2022-03-27",Bengkulu,33,80,33,-44,41,11
"2022-03-28",Bengkulu,36,87,35,-46,29,13
"2022-03-29",Bengkulu,36,77,31,-43,25,13
"2022-03-30",Bengkulu,42,92,40,-47,26,12
"2022-03-31",Bengkulu,48,92,44,-45,25,11
"2022-04-01",Bengkulu,48,106,43,-36,11,13
"2022-04-02",Bengkulu,17,84,11,-41,6,18
"2022-04-03",Bengkulu,-6,54,-24,-48,21,22
"2022-04-04",Bengkulu,15,78,15,-39,19,18
"2022-04-05",Bengkulu,8,54,2,-49,19,20
"2022-04-06",Bengkulu,20,74,18,-46,24,18
"2022-04-07",Bengkulu,25,72,21,-47,25,18
"2022-04-08",Bengkulu,25,75,14,-46,32,17
"2022-04-09",Bengkulu,14,66,5,-46,33,17
"2022-04-10",Bengkulu,17,71,-8,-41,41,19
"2022-04-11",Bengkulu,27,81,28,-44,23,17
"2022-04-12",Bengkulu,26,71,23,-42,21,18
"2022-04-13",Bengkulu,29,81,33,-42,21,18
"2022-04-14",Bengkulu,34,79,32,-42,21,16
"2022-04-15",Bengkulu,29,76,23,-41,-33,24
"2022-04-16",Bengkulu,20,70,11,-38,28,17
"2022-04-17",Bengkulu,23,72,-6,-46,42,18
"2022-04-18",Bengkulu,18,66,4,-47,22,20
"2022-04-19",Bengkulu,35,85,30,-37,20,17
"2022-04-20",Bengkulu,24,75,10,-48,19,18
"2022-04-21",Bengkulu,50,103,43,-36,22,16
"2022-04-22",Bengkulu,35,87,14,-42,25,17
"2022-04-23",Bengkulu,21,74,-9,-41,30,17
"2022-04-24",Bengkulu,35,96,-11,-37,44,17
"2022-04-25",Bengkulu,52,122,44,-31,18,16
"2022-04-26",Bengkulu,58,119,51,-29,11,16
"2022-04-27",Bengkulu,56,132,51,-24,-1,16
"2022-04-28",Bengkulu,67,138,60,-20,-7,16
"2022-04-29",Bengkulu,68,147,66,-18,-29,18
"2022-04-30",Bengkulu,47,130,37,-15,-7,15
"2022-05-01",Bengkulu,44,145,25,-11,19,14
"2022-05-02",Bengkulu,43,94,106,-34,-63,12
"2022-05-03",Bengkulu,46,90,177,-27,-68,11
"2022-05-04",Bengkulu,69,136,248,-13,-63,9
"2022-05-05",Bengkulu,78,140,248,-27,-58,11
"2022-05-06",Bengkulu,48,101,139,-33,-49,16
"2022-05-07",Bengkulu,38,97,88,-33,-20,11
"2022-05-08",Bengkulu,50,109,66,-27,25,8
"2022-05-09",Bengkulu,56,114,76,-29,14,13
"2022-05-10",Bengkulu,45,95,42,-36,12,14
"2022-05-11",Bengkulu,52,109,53,-37,14,13
"2022-05-12",Bengkulu,46,91,38,-40,15,14
"2022-05-13",Bengkulu,47,96,37,-37,23,14
"2022-05-14",Bengkulu,31,83,31,-33,26,13
"2022-05-15",Bengkulu,32,81,25,-43,34,13
"2022-05-16",Bengkulu,45,103,91,-43,-40,20
"2022-05-17",Bengkulu,43,89,39,-38,19,13
"2022-05-18",Bengkulu,43,98,46,-41,19,13
"2022-05-19",Bengkulu,45,91,45,-45,19,14
"2022-05-20",Bengkulu,41,89,36,-41,25,14
"2022-05-21",Bengkulu,27,80,28,-40,28,13
"2022-05-22",Bengkulu,32,84,26,-40,41,13
"2022-05-23",Bengkulu,36,89,40,-43,22,14
"2022-05-24",Bengkulu,17,52,3,-51,15,17
