"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2021-08-30",South Kalimantan,0,14,-28,-24,-19,4
"2021-08-31",South Kalimantan,3,16,-29,-16,-19,3
"2021-09-01",South Kalimantan,8,25,-25,-18,-17,2
"2021-09-02",South Kalimantan,7,21,-26,-19,-19,4
"2021-09-03",South Kalimantan,1,16,-30,-21,-18,4
"2021-09-04",South Kalimantan,-3,12,-38,-18,-9,4
"2021-09-05",South Kalimantan,3,14,-26,-16,-5,3
"2021-09-06",South Kalimantan,5,17,-20,-21,-17,2
"2021-09-07",South Kalimantan,6,18,-20,-14,-19,2
"2021-09-08",South Kalimantan,8,19,-19,-13,-16,2
"2021-09-09",South Kalimantan,10,22,-18,-14,-16,2
"2021-09-10",South Kalimantan,5,18,-17,-19,-16,2
"2021-09-11",South Kalimantan,-8,4,-37,-20,-9,5
"2021-09-12",South Kalimantan,2,11,-24,-20,-5,4
"2021-09-13",South Kalimantan,5,17,-11,-18,-16,2
"2021-09-14",South Kalimantan,6,17,-13,-13,-19,1
"2021-09-15",South Kalimantan,4,13,-19,-17,-19,4
"2021-09-16",South Kalimantan,10,21,-12,-13,-18,2
"2021-09-17",South Kalimantan,5,18,-9,-14,-17,1
"2021-09-18",South Kalimantan,3,16,-17,-10,-7,2
"2021-09-19",South Kalimantan,3,11,-4,-15,-4,1
"2021-09-20",South Kalimantan,4,16,-6,-18,-16,0
"2021-09-21",South Kalimantan,-3,6,-20,-16,-19,3
"2021-09-22",South Kalimantan,9,19,-6,-13,-14,1
"2021-09-23",South Kalimantan,10,20,-5,-11,-14,1
"2021-09-24",South Kalimantan,2,13,-16,-20,-16,3
"2021-09-25",South Kalimantan,5,18,-15,-11,-4,0
"2021-09-26",South Kalimantan,2,9,-10,-14,-3,3
"2021-09-27",South Kalimantan,7,18,-4,-20,-13,0
"2021-09-28",South Kalimantan,11,21,-6,-15,-15,0
"2021-09-29",South Kalimantan,11,21,-4,-13,-13,0
"2021-09-30",South Kalimantan,13,25,-3,-16,-13,1
"2021-10-01",South Kalimantan,12,29,-4,-16,-13,0
"2021-10-02",South Kalimantan,9,24,-14,-11,-6,2
"2021-10-03",South Kalimantan,10,21,-1,-9,-4,1
"2021-10-04",South Kalimantan,10,24,0,-20,-13,0
"2021-10-05",South Kalimantan,12,24,-6,-11,-14,-1
"2021-10-06",South Kalimantan,13,24,-1,-11,-13,0
"2021-10-07",South Kalimantan,17,29,0,-12,-12,-1
"2021-10-08",South Kalimantan,12,25,-9,-11,-14,0
"2021-10-09",South Kalimantan,9,23,-13,-10,-6,0
"2021-10-10",South Kalimantan,14,22,-2,-8,-5,0
"2021-10-11",South Kalimantan,11,22,-4,-13,-12,0
"2021-10-12",South Kalimantan,16,26,1,-9,-14,-1
"2021-10-13",South Kalimantan,16,24,0,-12,-12,-1
"2021-10-14",South Kalimantan,17,27,-2,-13,-12,-1
"2021-10-15",South Kalimantan,11,23,-7,-10,-12,0
"2021-10-16",South Kalimantan,10,23,-8,-2,-4,0
"2021-10-17",South Kalimantan,-1,6,-12,-9,-7,2
"2021-10-18",South Kalimantan,14,26,2,-12,-13,-1
"2021-10-19",South Kalimantan,12,21,-6,-12,-18,-1
"2021-10-20",South Kalimantan,19,30,20,-1,-49,6
"2021-10-21",South Kalimantan,17,27,5,-6,-12,-1
"2021-10-22",South Kalimantan,12,25,4,-11,-11,-1
"2021-10-23",South Kalimantan,9,21,2,-8,-3,0
"2021-10-24",South Kalimantan,12,17,14,-8,-2,0
"2021-10-25",South Kalimantan,12,22,2,-14,-11,-1
"2021-10-26",South Kalimantan,16,24,2,-9,-13,-1
"2021-10-27",South Kalimantan,15,23,3,-12,-10,-1
"2021-10-28",South Kalimantan,18,26,3,-8,-11,-1
"2021-10-29",South Kalimantan,13,26,-2,-6,-11,-1
"2021-10-30",South Kalimantan,10,22,-7,-9,-3,1
"2021-10-31",South Kalimantan,12,18,2,-7,-1,0
"2021-11-01",South Kalimantan,16,29,2,-10,-10,-2
"2021-11-02",South Kalimantan,19,32,2,-4,-13,-2
"2021-11-03",South Kalimantan,20,31,5,-7,-10,-2
"2021-11-04",South Kalimantan,18,29,4,-5,-11,-1
"2021-11-05",South Kalimantan,14,26,-2,-7,-12,1
"2021-11-06",South Kalimantan,14,29,2,-2,-4,0
"2021-11-07",South Kalimantan,9,15,1,-3,-6,1
"2021-11-08",South Kalimantan,14,25,4,-10,-10,0
"2021-11-09",South Kalimantan,14,22,-3,-5,-12,0
"2021-11-10",South Kalimantan,14,23,-4,-6,-9,0
"2021-11-11",South Kalimantan,11,18,-10,-10,-10,1
"2021-11-12",South Kalimantan,14,27,-5,-8,-10,1
"2021-11-13",South Kalimantan,13,24,-4,-3,-3,2
"2021-11-14",South Kalimantan,8,12,-2,-2,-5,2
"2021-11-15",South Kalimantan,15,25,6,-9,-9,0
"2021-11-16",South Kalimantan,17,24,4,-5,-12,0
"2021-11-17",South Kalimantan,20,29,9,-4,-8,-1
"2021-11-18",South Kalimantan,20,28,7,-4,-8,0
"2021-11-19",South Kalimantan,11,21,-4,-11,-9,1
"2021-11-20",South Kalimantan,12,24,0,-3,-2,1
"2021-11-21",South Kalimantan,17,23,16,0,-2,0
"2021-11-22",South Kalimantan,10,19,1,-9,-8,0
"2021-11-23",South Kalimantan,14,21,0,-1,-10,0
"2021-11-24",South Kalimantan,15,23,2,-3,-7,0
"2021-11-25",South Kalimantan,20,30,7,1,-9,0
"2021-11-26",South Kalimantan,11,21,-4,-6,-11,2
"2021-11-27",South Kalimantan,11,23,-5,-1,0,1
"2021-11-28",South Kalimantan,3,9,-14,-11,-5,4
"2021-11-29",South Kalimantan,10,20,-5,-6,-9,1
"2021-11-30",South Kalimantan,16,25,-4,-2,-10,-1
"2021-12-01",South Kalimantan,21,32,2,-3,-7,-1
"2021-12-02",South Kalimantan,27,40,13,-4,-7,-1
"2021-12-03",South Kalimantan,17,31,4,-9,-7,-1
"2021-12-04",South Kalimantan,5,14,-21,-6,-2,3
"2021-12-05",South Kalimantan,19,26,11,1,-3,1
"2021-12-06",South Kalimantan,7,18,-8,-7,-9,2
"2021-12-07",South Kalimantan,23,32,7,0,-8,-1
"2021-12-08",South Kalimantan,22,30,9,-3,-4,-1
"2021-12-09",South Kalimantan,20,29,4,-2,-4,0
"2021-12-10",South Kalimantan,17,24,0,-6,-6,1
"2021-12-11",South Kalimantan,13,26,-4,-1,4,1
"2021-12-12",South Kalimantan,11,16,-3,-5,1,2
"2021-12-13",South Kalimantan,14,24,3,-2,-4,0
"2021-12-14",South Kalimantan,11,18,-9,-7,-8,2
"2021-12-15",South Kalimantan,19,26,5,-2,-4,-1
"2021-12-16",South Kalimantan,24,33,10,4,-4,-1
"2021-12-17",South Kalimantan,17,27,10,-1,-5,0
"2021-12-18",South Kalimantan,15,26,7,2,2,1
"2021-12-19",South Kalimantan,16,19,7,4,2,1
"2021-12-20",South Kalimantan,8,14,-7,-3,-12,4
"2021-12-21",South Kalimantan,24,33,14,9,-13,0
"2021-12-22",South Kalimantan,20,27,6,-1,-11,0
"2021-12-23",South Kalimantan,24,33,12,6,-13,1
"2021-12-24",South Kalimantan,21,33,10,-7,-13,0
"2021-12-25",South Kalimantan,14,25,6,-12,-26,4
"2021-12-26",South Kalimantan,15,18,7,-12,3,1
"2021-12-27",South Kalimantan,13,23,3,-15,-15,2
"2021-12-28",South Kalimantan,20,28,9,-11,-15,1
"2021-12-29",South Kalimantan,17,25,5,-16,-14,2
"2021-12-30",South Kalimantan,27,39,21,-10,-13,1
"2021-12-31",South Kalimantan,23,41,18,-8,-14,-2
"2021-01-01",South Sulawesi,-32,-7,20,-50,-64,18
"2021-01-02",South Sulawesi,-21,11,8,-34,-33,12
"2021-01-03",South Sulawesi,-21,6,6,-26,-11,11
"2021-01-04",South Sulawesi,-19,8,-2,-29,-28,14
"2021-01-05",South Sulawesi,-24,5,-4,-27,-31,15
"2021-01-06",South Sulawesi,-10,17,4,-32,-28,12
"2021-01-07",South Sulawesi,-12,13,3,-31,-28,13
"2021-01-08",South Sulawesi,-17,10,-7,-34,-28,14
"2021-01-09",South Sulawesi,-17,10,-7,-30,-19,10
"2021-01-10",South Sulawesi,-19,7,-4,-31,-10,11
"2021-01-11",South Sulawesi,-16,7,-4,-34,-30,13
"2021-01-12",South Sulawesi,-17,6,-1,-35,-30,12
"2021-01-13",South Sulawesi,-19,1,-8,-41,-32,11
"2021-01-14",South Sulawesi,-27,-11,-19,-45,-37,10
"2021-01-15",South Sulawesi,-38,-21,-35,-49,-41,14
"2021-01-16",South Sulawesi,-36,-16,-35,-47,-33,10
"2021-01-17",South Sulawesi,-39,-20,-34,-50,-27,13
"2021-01-18",South Sulawesi,-32,-13,-26,-49,-41,14
"2021-01-19",South Sulawesi,-29,-10,-24,-46,-41,13
"2021-01-20",South Sulawesi,-25,-6,-19,-43,-37,12
"2021-01-21",South Sulawesi,-28,-11,-20,-46,-38,13
"2021-01-22",South Sulawesi,-26,-6,-22,-46,-35,12
"2021-01-23",South Sulawesi,-29,-7,-25,-47,-27,10
"2021-01-24",South Sulawesi,-27,-8,-19,-47,-18,11
"2021-01-25",South Sulawesi,-23,-4,-16,-47,-35,12
"2021-01-26",South Sulawesi,-24,-4,-14,-41,-35,12
"2021-01-27",South Sulawesi,-22,-4,-15,-39,-34,12
"2021-01-28",South Sulawesi,-26,-9,-21,-41,-35,13
"2021-01-29",South Sulawesi,-26,-5,-26,-39,-33,12
"2021-01-30",South Sulawesi,-25,-3,-31,-40,-23,8
"2021-01-31",South Sulawesi,-22,2,-21,-38,-13,8
"2021-02-01",South Sulawesi,-22,1,-25,-41,-33,9
"2021-02-02",South Sulawesi,-19,6,-17,-36,-33,8
"2021-02-03",South Sulawesi,-22,-1,-22,-39,-33,9
"2021-02-04",South Sulawesi,-24,-5,-26,-41,-35,10
"2021-02-05",South Sulawesi,-18,5,-19,-35,-33,8
"2021-02-06",South Sulawesi,-19,3,-18,-35,-25,6
"2021-02-07",South Sulawesi,-20,0,-10,-40,-18,6
"2021-02-08",South Sulawesi,-18,1,-16,-41,-34,8
"2021-02-09",South Sulawesi,-17,4,-11,-35,-33,8
"2021-02-10",South Sulawesi,-17,4,-12,-37,-33,7
"2021-02-11",South Sulawesi,-15,5,-12,-32,-33,7
"2021-02-12",South Sulawesi,-22,-3,-11,-38,-59,13
"2021-02-13",South Sulawesi,-24,-3,-22,-44,-29,7
"2021-02-14",South Sulawesi,-28,-6,-24,-41,-20,8
"2021-02-15",South Sulawesi,-25,-3,-27,-42,-34,9
"2021-02-16",South Sulawesi,-16,7,-16,-35,-32,7
"2021-02-17",South Sulawesi,-17,4,-18,-38,-32,7
"2021-02-18",South Sulawesi,-21,-1,-22,-39,-32,9
"2021-02-19",South Sulawesi,-21,2,-24,-39,-30,8
"2021-02-20",South Sulawesi,-22,2,-22,-38,-23,7
"2021-02-21",South Sulawesi,-20,3,-13,-40,-15,6
"2021-02-22",South Sulawesi,-24,-4,-28,-44,-32,9
"2021-02-23",South Sulawesi,-22,0,-26,-40,-32,9
"2021-02-24",South Sulawesi,-21,1,-23,-40,-31,8
"2021-02-25",South Sulawesi,-16,6,-16,-37,-30,7
"2021-02-26",South Sulawesi,-16,9,-17,-37,-28,7
"2021-02-27",South Sulawesi,-23,2,-26,-35,-21,7
"2021-02-28",South Sulawesi,-21,2,-25,-37,-14,9
"2021-03-01",South Sulawesi,-14,11,-18,-37,-29,6
"2021-03-02",South Sulawesi,-14,11,-14,-35,-30,6
"2021-03-03",South Sulawesi,-12,12,-14,-37,-30,6
"2021-03-04",South Sulawesi,-13,9,-14,-36,-30,7
"2021-03-05",South Sulawesi,-16,8,-22,-35,-28,7
"2021-03-06",South Sulawesi,-13,12,-10,-32,-22,4
"2021-03-07",South Sulawesi,-21,2,-21,-38,-18,7
"2021-03-08",South Sulawesi,-14,9,-17,-38,-30,7
"2021-03-09",South Sulawesi,-24,-1,-27,-36,-32,9
"2021-03-10",South Sulawesi,-27,-3,-27,-41,-36,11
"2021-03-11",South Sulawesi,-14,7,-9,-38,-59,14
"2021-03-12",South Sulawesi,-17,9,-19,-43,-30,8
"2021-03-13",South Sulawesi,-14,12,-12,-39,-22,5
"2021-03-14",South Sulawesi,-14,11,-6,-37,-14,5
"2021-03-15",South Sulawesi,-15,9,-14,-34,-29,6
"2021-03-16",South Sulawesi,-14,10,-12,-34,-29,6
"2021-03-17",South Sulawesi,-13,9,-14,-37,-28,6
"2021-03-18",South Sulawesi,-13,9,-9,-34,-28,6
"2021-03-19",South Sulawesi,-18,8,-17,-38,-27,8
"2021-03-20",South Sulawesi,-12,15,-8,-35,-18,3
"2021-03-21",South Sulawesi,-13,12,-4,-38,-12,5
"2021-03-22",South Sulawesi,-15,8,-12,-39,-27,6
"2021-03-23",South Sulawesi,-14,10,-11,-36,-28,6
"2021-03-24",South Sulawesi,-13,10,-10,-38,-27,6
"2021-03-25",South Sulawesi,-15,7,-13,-36,-27,7
"2021-03-26",South Sulawesi,-14,13,-15,-34,-26,6
"2021-03-27",South Sulawesi,-14,13,-9,-36,-18,4
"2021-03-28",South Sulawesi,-19,5,-8,-39,-13,6
"2021-03-29",South Sulawesi,-12,12,-11,-37,-27,6
"2021-03-30",South Sulawesi,-14,11,-12,-32,-27,6
"2021-03-31",South Sulawesi,-16,8,-22,-35,-29,8
"2021-04-01",South Sulawesi,-13,13,-15,-29,-28,7
"2021-04-02",South Sulawesi,-20,6,-16,-36,-59,12
"2021-04-03",South Sulawesi,-8,22,-2,-36,-21,2
"2021-04-04",South Sulawesi,-9,20,2,-32,-12,2
"2021-04-05",South Sulawesi,-16,9,-15,-31,-29,6
"2021-04-06",South Sulawesi,-8,21,-7,-26,-28,3
"2021-04-07",South Sulawesi,-11,16,-13,-29,-29,5
"2021-04-08",South Sulawesi,-7,18,-6,-27,-27,5
"2021-04-09",South Sulawesi,-7,21,-13,-27,-26,5
"2021-04-10",South Sulawesi,-3,27,1,-23,-18,1
"2021-04-11",South Sulawesi,-3,30,12,-25,-12,1
"2021-04-12",South Sulawesi,-2,41,-1,-31,-29,3
"2021-04-13",South Sulawesi,-29,11,-21,-42,-39,12
"2021-04-14",South Sulawesi,-24,11,-21,-42,-33,11
"2021-04-15",South Sulawesi,-21,9,-21,-39,-30,11
"2021-04-16",South Sulawesi,-22,10,-25,-43,-28,11
"2021-04-17",South Sulawesi,-22,9,-28,-43,-20,10
"2021-04-18",South Sulawesi,-24,5,-32,-44,-12,12
"2021-04-19",South Sulawesi,-19,11,-21,-43,-27,10
"2021-04-20",South Sulawesi,-17,13,-18,-38,-28,9
"2021-04-21",South Sulawesi,-17,13,-19,-41,-28,9
"2021-04-22",South Sulawesi,-17,9,-20,-40,-27,10
"2021-04-23",South Sulawesi,-17,13,-22,-41,-25,10
"2021-04-24",South Sulawesi,-15,13,-24,-39,-17,8
"2021-04-25",South Sulawesi,-15,12,-26,-42,-9,10
"2021-04-26",South Sulawesi,-15,12,-21,-42,-26,9
"2021-04-27",South Sulawesi,-14,14,-18,-37,-27,9
"2021-04-28",South Sulawesi,-13,15,-20,-38,-27,9
"2021-04-29",South Sulawesi,-12,14,-20,-35,-27,10
"2021-04-30",South Sulawesi,-7,27,-18,-29,-24,8
"2021-05-01",South Sulawesi,-5,24,-18,-29,-34,8
"2021-05-02",South Sulawesi,-2,29,-18,-33,-8,8
"2021-05-03",South Sulawesi,-2,31,-8,-28,-27,7
"2021-05-04",South Sulawesi,2,38,0,-15,-28,6
"2021-05-05",South Sulawesi,-6,29,-12,-18,-30,7
"2021-05-06",South Sulawesi,-6,24,-15,-61,-31,10
"2021-05-07",South Sulawesi,-10,24,-22,-62,-28,11
"2021-05-08",South Sulawesi,-3,33,-17,-62,-19,8
"2021-05-09",South Sulawesi,2,38,-15,-65,-9,9
"2021-05-10",South Sulawesi,4,41,-1,-59,-32,8
"2021-05-11",South Sulawesi,8,54,9,-56,-35,7
"2021-05-12",South Sulawesi,5,65,16,-63,-60,11
"2021-05-13",South Sulawesi,-30,-2,29,-67,-70,1
"2021-05-14",South Sulawesi,-30,2,19,-71,-72,11
"2021-05-15",South Sulawesi,-22,14,22,-70,-50,5
"2021-05-16",South Sulawesi,-16,21,17,-69,-22,4
"2021-05-17",South Sulawesi,-7,26,4,-58,-32,6
"2021-05-18",South Sulawesi,-7,27,3,-17,-30,6
"2021-05-19",South Sulawesi,-3,31,8,-24,-29,6
"2021-05-20",South Sulawesi,-5,27,6,-26,-27,7
"2021-05-21",South Sulawesi,-5,29,3,-27,-25,8
"2021-05-22",South Sulawesi,-6,30,7,-25,-17,5
"2021-05-23",South Sulawesi,-6,27,13,-26,-9,6
"2021-05-24",South Sulawesi,-6,25,3,-27,-25,8
"2021-05-25",South Sulawesi,-2,32,12,-18,-25,6
"2021-05-26",South Sulawesi,-2,25,27,-21,-57,13
"2021-05-27",South Sulawesi,-1,28,9,-19,-23,7
"2021-05-28",South Sulawesi,0,34,6,-20,-20,7
"2021-05-29",South Sulawesi,-1,36,12,-16,-12,4
"2021-05-30",South Sulawesi,-1,32,20,-22,-4,5
"2021-05-31",South Sulawesi,2,33,14,-24,-22,6
"2021-06-01",South Sulawesi,2,31,33,-14,-56,12
"2021-06-02",South Sulawesi,5,40,14,-18,-22,5
"2021-06-03",South Sulawesi,5,36,17,-21,-21,6
"2021-06-04",South Sulawesi,4,40,10,-19,-18,7
"2021-06-05",South Sulawesi,3,39,15,-16,-12,4
"2021-06-06",South Sulawesi,2,38,20,-20,-5,5
"2021-06-07",South Sulawesi,3,36,13,-21,-21,6
"2021-06-08",South Sulawesi,4,37,18,-18,-21,6
"2021-06-09",South Sulawesi,5,36,15,-21,-21,6
"2021-06-10",South Sulawesi,4,32,17,-20,-20,7
"2021-06-11",South Sulawesi,3,35,10,-21,-17,7
"2021-06-12",South Sulawesi,1,34,13,-20,-11,4
"2021-06-13",South Sulawesi,0,30,19,-24,-5,6
"2021-06-14",South Sulawesi,-3,24,0,-25,-20,8
"2021-06-15",South Sulawesi,2,33,13,-22,-19,6
"2021-06-16",South Sulawesi,2,31,10,-23,-21,6
"2021-06-17",South Sulawesi,3,29,13,-24,-20,6
"2021-06-18",South Sulawesi,-1,31,1,-24,-17,7
"2021-06-19",South Sulawesi,-2,31,7,-24,-11,4
"2021-06-20",South Sulawesi,-5,26,13,-27,-6,6
"2021-06-21",South Sulawesi,-4,23,0,-28,-21,7
"2021-06-22",South Sulawesi,-2,27,6,-25,-21,7
"2021-06-23",South Sulawesi,-1,28,8,-27,-21,7
"2021-06-24",South Sulawesi,-3,22,5,-28,-21,8
"2021-06-25",South Sulawesi,-3,30,-1,-26,-18,7
"2021-06-26",South Sulawesi,-3,31,5,-27,-9,5
"2021-06-27",South Sulawesi,-4,27,13,-30,-4,7
"2021-06-28",South Sulawesi,-1,27,6,-29,-22,7
"2021-06-29",South Sulawesi,-4,26,3,-28,-23,8
"2021-06-30",South Sulawesi,-3,28,3,-31,-24,7
"2021-07-01",South Sulawesi,2,31,8,-31,-21,8
"2021-07-02",South Sulawesi,-1,33,-2,-29,-20,9
"2021-07-03",South Sulawesi,-1,36,7,-33,-13,6
"2021-07-04",South Sulawesi,0,33,16,-36,-5,7
"2021-07-05",South Sulawesi,1,33,6,-39,-21,8
"2021-07-06",South Sulawesi,-1,31,6,-37,-22,9
"2021-07-07",South Sulawesi,-3,28,2,-44,-23,9
"2021-07-08",South Sulawesi,-9,18,-6,-46,-25,12
"2021-07-09",South Sulawesi,-6,30,-5,-44,-21,11
"2021-07-10",South Sulawesi,-6,31,-6,-44,-13,7
"2021-07-11",South Sulawesi,-8,26,0,-49,-6,9
"2021-07-12",South Sulawesi,-6,25,-3,-49,-23,10
"2021-07-13",South Sulawesi,-5,28,2,-48,-23,9
"2021-07-14",South Sulawesi,-4,27,-4,-49,-23,9
"2021-07-15",South Sulawesi,-8,21,-7,-51,-22,11
"2021-07-16",South Sulawesi,-10,24,-14,-50,-20,11
"2021-07-17",South Sulawesi,-10,31,-17,-50,-12,9
"2021-07-18",South Sulawesi,-6,38,-4,-54,-5,10
"2021-07-19",South Sulawesi,-1,55,15,-55,-33,10
"2021-07-20",South Sulawesi,-34,-6,23,-64,-71,11
"2021-07-21",South Sulawesi,-20,18,9,-57,-37,9
"2021-07-22",South Sulawesi,-13,23,8,-52,-29,9
"2021-07-23",South Sulawesi,-11,28,-1,-51,-26,10
"2021-07-24",South Sulawesi,-13,28,-4,-49,-18,8
"2021-07-25",South Sulawesi,-14,25,-1,-54,-10,9
"2021-07-26",South Sulawesi,-11,25,-3,-50,-26,11
"2021-07-27",South Sulawesi,-12,27,1,-48,-28,11
"2021-07-28",South Sulawesi,-10,27,-1,-49,-29,11
"2021-07-29",South Sulawesi,-11,22,-3,-51,-27,12
"2021-07-30",South Sulawesi,-13,27,-8,-48,-25,12
"2021-07-31",South Sulawesi,-16,25,-13,-49,-15,10
"2021-08-01",South Sulawesi,-15,25,-6,-55,-12,10
"2021-08-02",South Sulawesi,-9,30,-3,-54,-27,11
"2021-08-03",South Sulawesi,-7,32,-3,-49,-27,10
"2021-08-04",South Sulawesi,-6,32,-1,-49,-28,10
"2021-08-05",South Sulawesi,-7,27,0,-48,-27,11
"2021-08-06",South Sulawesi,-8,31,-7,-48,-25,11
"2021-08-07",South Sulawesi,-10,30,-7,-48,-17,8
"2021-08-08",South Sulawesi,-11,27,0,-52,-12,9
"2021-08-09",South Sulawesi,-8,27,0,-49,-27,10
"2021-08-10",South Sulawesi,-8,27,0,-47,-29,11
"2021-08-11",South Sulawesi,-10,23,-18,-49,-56,16
"2021-08-12",South Sulawesi,-8,24,-22,-48,-25,10
"2021-08-13",South Sulawesi,-10,26,-28,-48,-23,11
"2021-08-14",South Sulawesi,-13,25,-28,-47,-14,8
"2021-08-15",South Sulawesi,-13,22,-21,-52,-8,10
"2021-08-16",South Sulawesi,-8,25,-20,-50,-26,10
"2021-08-17",South Sulawesi,-17,10,-20,-52,-59,18
"2021-08-18",South Sulawesi,-8,28,-21,-49,-24,9
"2021-08-19",South Sulawesi,-8,24,-21,-49,-24,10
"2021-08-20",South Sulawesi,-9,27,-24,-45,-21,10
"2021-08-21",South Sulawesi,-13,23,-28,-47,-13,9
"2021-08-22",South Sulawesi,-13,21,-20,-50,-8,9
"2021-08-23",South Sulawesi,-9,22,-20,-49,-23,10
"2021-08-24",South Sulawesi,-8,23,-20,-47,-22,10
"2021-08-25",South Sulawesi,-7,25,-21,-44,-23,9
"2021-08-26",South Sulawesi,-6,23,-19,-42,-22,9
"2021-08-27",South Sulawesi,-17,12,-34,-45,-21,12
"2021-08-28",South Sulawesi,-9,27,-29,-41,-12,8
"2021-08-29",South Sulawesi,-8,25,-18,-46,-4,9
"2021-08-30",South Sulawesi,-6,24,-20,-45,-21,9
"2021-08-31",South Sulawesi,-4,28,-16,-39,-20,8
"2021-09-01",South Sulawesi,0,33,-17,-38,-22,8
"2021-09-02",South Sulawesi,0,31,-17,-36,-20,8
"2021-09-03",South Sulawesi,-3,31,-23,-37,-19,9
"2021-09-04",South Sulawesi,-2,33,-21,-38,-11,6
"2021-09-05",South Sulawesi,-4,28,-17,-41,-7,8
"2021-09-06",South Sulawesi,0,30,-18,-41,-21,8
"2021-09-07",South Sulawesi,0,31,-16,-36,-20,8
"2021-09-08",South Sulawesi,2,32,-15,-35,-20,7
"2021-09-09",South Sulawesi,0,27,-17,-37,-20,8
"2021-09-10",South Sulawesi,-1,32,-20,-34,-17,8
"2021-09-11",South Sulawesi,-2,30,-20,-33,-10,6
"2021-09-12",South Sulawesi,-9,22,-19,-40,-9,9
"2021-09-13",South Sulawesi,-1,29,-18,-39,-22,8
"2021-09-14",South Sulawesi,1,33,-12,-33,-21,7
"2021-09-15",South Sulawesi,2,32,-13,-34,-22,7
"2021-09-16",South Sulawesi,2,29,-12,-31,-21,7
"2021-09-17",South Sulawesi,1,33,-16,-34,-19,7
"2021-09-18",South Sulawesi,1,34,-13,-32,-11,4
"2021-09-19",South Sulawesi,0,31,-7,-36,-7,6
"2021-09-20",South Sulawesi,-3,25,-21,-40,-22,8
"2021-09-21",South Sulawesi,0,30,-13,-33,-20,7
"2021-09-22",South Sulawesi,-2,26,-19,-34,-19,7
"2021-09-23",South Sulawesi,1,26,-13,-34,-18,8
"2021-09-24",South Sulawesi,1,31,-17,-33,-16,7
"2021-09-25",South Sulawesi,2,34,-15,-28,-8,4
"2021-09-26",South Sulawesi,2,32,-6,-35,-4,6
"2021-09-27",South Sulawesi,1,28,-15,-35,-17,7
"2021-09-28",South Sulawesi,3,32,-13,-28,-17,6
"2021-09-29",South Sulawesi,4,32,-13,-31,-18,6
"2021-09-30",South Sulawesi,5,32,-12,-24,-16,6
"2021-10-01",South Sulawesi,5,40,-17,-31,-15,7
"2021-10-02",South Sulawesi,8,44,-12,-30,-8,4
"2021-10-03",South Sulawesi,7,39,-5,-28,-6,5
"2021-10-04",South Sulawesi,7,38,-10,-31,-17,6
"2021-10-05",South Sulawesi,8,39,-6,-26,-17,5
"2021-10-06",South Sulawesi,8,37,-8,-26,-17,6
"2021-10-07",South Sulawesi,9,36,-3,-26,-16,6
"2021-10-08",South Sulawesi,7,40,-7,-27,-14,6
"2021-10-09",South Sulawesi,8,41,0,-22,-9,3
"2021-10-10",South Sulawesi,8,40,6,-26,-6,5
"2021-10-11",South Sulawesi,5,34,-8,-27,-16,6
"2021-10-12",South Sulawesi,5,35,-7,-23,-15,6
"2021-10-13",South Sulawesi,9,37,-5,-27,-16,5
"2021-10-14",South Sulawesi,-3,21,-19,-29,-17,9
"2021-10-15",South Sulawesi,6,40,-9,-23,-13,6
"2021-10-16",South Sulawesi,3,37,-6,-26,-7,4
"2021-10-17",South Sulawesi,1,33,-1,-27,-6,6
"2021-10-18",South Sulawesi,3,32,-8,-31,-16,6
"2021-10-19",South Sulawesi,1,31,-7,-29,-19,6
"2021-10-20",South Sulawesi,6,32,11,-28,-53,13
"2021-10-21",South Sulawesi,6,33,-5,-28,-14,5
"2021-10-22",South Sulawesi,5,36,-10,-31,-12,6
"2021-10-23",South Sulawesi,4,36,-5,-28,-5,4
"2021-10-24",South Sulawesi,4,33,2,-31,-3,6
"2021-10-25",South Sulawesi,4,32,-10,-32,-14,6
"2021-10-26",South Sulawesi,4,32,-10,-28,-14,6
"2021-10-27",South Sulawesi,7,36,-7,-28,-14,6
"2021-10-28",South Sulawesi,5,33,-5,-27,-13,6
"2021-10-29",South Sulawesi,4,36,-14,-29,-11,6
"2021-10-30",South Sulawesi,0,32,-16,-31,-4,5
"2021-10-31",South Sulawesi,9,42,0,-30,2,5
"2021-11-01",South Sulawesi,6,36,-10,-33,-13,6
"2021-11-02",South Sulawesi,11,43,-5,-24,-12,5
"2021-11-03",South Sulawesi,10,41,-9,-26,-13,5
"2021-11-04",South Sulawesi,10,36,-7,-24,-12,5
"2021-11-05",South Sulawesi,5,38,-14,-26,-11,7
"2021-11-06",South Sulawesi,9,43,-7,-24,-5,4
"2021-11-07",South Sulawesi,6,38,-1,-29,-6,6
"2021-11-08",South Sulawesi,2,29,-14,-29,-13,7
"2021-11-09",South Sulawesi,8,38,-8,-26,-12,6
"2021-11-10",South Sulawesi,8,36,-8,-26,-13,5
"2021-11-11",South Sulawesi,9,35,-9,-24,-11,5
"2021-11-12",South Sulawesi,3,32,-17,-26,-10,7
"2021-11-13",South Sulawesi,4,34,-17,-25,-5,5
"2021-11-14",South Sulawesi,9,39,-1,-23,-4,6
"2021-11-15",South Sulawesi,3,27,-15,-27,-12,7
"2021-11-16",South Sulawesi,8,37,-8,-23,-12,6
"2021-11-17",South Sulawesi,7,34,-11,-27,-12,6
"2021-11-18",South Sulawesi,9,34,-5,-25,-10,6
