"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2020-07-25",Bali,-34,-27,-43,-69,-33,13
"2020-07-26",Bali,-37,-29,-33,-69,-29,13
"2020-07-27",Bali,-34,-26,-43,-69,-37,15
"2020-07-28",Bali,-35,-30,-45,-67,-36,16
"2020-07-29",Bali,-33,-26,-44,-64,-35,16
"2020-07-30",Bali,-33,-25,-43,-64,-35,15
"2020-07-31",Bali,-37,-30,-25,-71,-57,19
"2020-08-01",Bali,-34,-27,-42,-69,-36,13
"2020-08-02",Bali,-35,-26,-34,-66,-30,11
"2020-08-03",Bali,-33,-26,-41,-64,-37,15
"2020-08-04",Bali,-32,-26,-42,-64,-36,15
"2020-08-05",Bali,-33,-26,-46,-63,-36,16
"2020-08-06",Bali,-33,-27,-40,-65,-35,14
"2020-08-07",Bali,-34,-28,-45,-68,-33,15
"2020-08-08",Bali,-32,-26,-39,-66,-33,11
"2020-08-09",Bali,-34,-27,-28,-66,-29,11
"2020-08-10",Bali,-31,-25,-41,-64,-35,14
"2020-08-11",Bali,-32,-27,-40,-64,-36,14
"2020-08-12",Bali,-33,-27,-43,-63,-35,15
"2020-08-13",Bali,-33,-28,-42,-64,-34,14
"2020-08-14",Bali,-32,-27,-43,-64,-34,14
"2020-08-15",Bali,-30,-24,-38,-61,-32,11
"2020-08-16",Bali,-32,-25,-22,-64,-28,10
"2020-08-17",Bali,-33,-29,3,-61,-58,17
"2020-08-18",Bali,-32,-27,-38,-63,-34,13
"2020-08-19",Bali,-31,-23,-38,-61,-34,14
"2020-08-20",Bali,-33,-28,-18,-58,-54,17
"2020-08-21",Bali,-34,-27,-33,-66,-43,16
"2020-08-22",Bali,-35,-30,-38,-64,-33,12
"2020-08-23",Bali,-36,-30,-25,-60,-28,11
"2020-08-24",Bali,-33,-26,-38,-60,-34,14
"2020-08-25",Bali,-32,-26,-39,-62,-35,14
"2020-08-26",Bali,-32,-25,-41,-61,-34,14
"2020-08-27",Bali,-33,-27,-38,-63,-33,14
"2020-08-28",Bali,-33,-25,-42,-66,-32,14
"2020-08-29",Bali,-31,-24,-38,-64,-31,11
"2020-08-30",Bali,-33,-25,-28,-65,-27,10
"2020-08-31",Bali,-31,-21,-39,-63,-33,14
"2020-09-01",Bali,-31,-23,-41,-62,-36,13
"2020-09-02",Bali,-33,-24,-38,-62,-37,13
"2020-09-03",Bali,-31,-24,-39,-63,-35,13
"2020-09-04",Bali,-31,-23,-40,-65,-34,14
"2020-09-05",Bali,-29,-22,-38,-63,-32,11
"2020-09-06",Bali,-31,-23,-28,-64,-29,11
"2020-09-07",Bali,-29,-20,-36,-62,-36,13
"2020-09-08",Bali,-29,-21,-37,-60,-36,13
"2020-09-09",Bali,-29,-19,-39,-60,-34,14
"2020-09-10",Bali,-31,-23,-38,-62,-36,13
"2020-09-11",Bali,-32,-24,-41,-65,-35,13
"2020-09-12",Bali,-29,-20,-42,-61,-32,10
"2020-09-13",Bali,-32,-20,-40,-64,-28,11
"2020-09-14",Bali,-30,-16,-39,-63,-39,13
"2020-09-15",Bali,-40,-29,-37,-65,-57,17
"2020-09-16",Bali,-39,-34,-3,-65,-66,14
"2020-09-17",Bali,-38,-33,4,-65,-59,13
"2020-09-18",Bali,-35,-27,-34,-68,-38,14
"2020-09-19",Bali,-35,-27,-41,-65,-34,14
"2020-09-20",Bali,-38,-30,-35,-66,-28,14
"2020-09-21",Bali,-35,-26,-43,-65,-37,16
"2020-09-22",Bali,-37,-28,-44,-64,-39,16
"2020-09-23",Bali,-36,-23,-40,-63,-37,16
"2020-09-24",Bali,-37,-24,-41,-65,-37,16
"2020-09-25",Bali,-43,-29,-46,-70,-48,20
"2020-09-26",Bali,-45,-40,-28,-67,-52,14
"2020-09-27",Bali,-40,-30,-10,-66,-35,11
"2020-09-28",Bali,-37,-25,-37,-64,-36,16
"2020-09-29",Bali,-38,-26,-40,-63,-37,16
"2020-09-30",Bali,-36,-22,-39,-62,-37,14
"2020-10-01",Bali,-38,-25,-34,-64,-38,11
"2020-10-02",Bali,-36,-23,-40,-67,-36,12
"2020-10-03",Bali,-34,-21,-38,-63,-35,9
"2020-10-04",Bali,-41,-27,-39,-67,-35,11
"2020-10-05",Bali,-35,-21,-40,-64,-38,11
"2020-10-06",Bali,-37,-25,-38,-63,-39,11
"2020-10-07",Bali,-35,-23,-36,-61,-37,12
"2020-10-08",Bali,-36,-26,-35,-63,-36,14
"2020-10-09",Bali,-37,-26,-39,-67,-34,16
"2020-10-10",Bali,-41,-31,-49,-66,-37,16
"2020-10-11",Bali,-39,-28,-31,-67,-30,13
"2020-10-12",Bali,-37,-25,-38,-64,-36,16
"2020-10-13",Bali,-36,-25,-34,-62,-37,15
"2020-10-14",Bali,-34,-23,-34,-61,-35,16
"2020-10-15",Bali,-35,-24,-35,-63,-34,15
"2020-10-16",Bali,-36,-24,-38,-67,-33,16
"2020-10-17",Bali,-34,-22,-35,-63,-32,13
"2020-10-18",Bali,-37,-25,-28,-66,-30,13
"2020-10-19",Bali,-35,-22,-36,-64,-35,16
"2020-10-20",Bali,-35,-24,-35,-61,-36,15
"2020-10-21",Bali,-37,-26,-39,-62,-36,15
"2020-10-22",Bali,-36,-25,-36,-63,-36,12
"2020-10-23",Bali,-36,-25,-40,-65,-35,12
"2020-10-24",Bali,-34,-22,-38,-61,-33,9
"2020-10-25",Bali,-37,-24,-29,-63,-31,9
"2020-10-26",Bali,-34,-22,-34,-59,-37,11
"2020-10-27",Bali,-33,-21,-36,-54,-37,10
"2020-10-28",Bali,-29,-16,-23,-46,-45,11
"2020-10-29",Bali,-34,-24,-14,-53,-56,14
"2020-10-30",Bali,-33,-21,-25,-62,-45,12
"2020-10-31",Bali,-37,-27,-36,-56,-37,8
"2020-11-01",Bali,-35,-24,-23,-51,-31,7
"2020-11-02",Bali,-34,-20,-40,-55,-36,11
"2020-11-03",Bali,-32,-21,-34,-56,-37,10
"2020-11-04",Bali,-34,-23,-39,-57,-37,11
"2020-11-05",Bali,-33,-22,-32,-57,-36,10
"2020-11-06",Bali,-34,-24,-32,-62,-37,10
"2020-11-07",Bali,-32,-23,-31,-58,-33,8
"2020-11-08",Bali,-35,-25,-18,-61,-31,9
"2020-11-09",Bali,-34,-22,-35,-59,-35,11
"2020-11-10",Bali,-36,-27,-34,-58,-37,11
"2020-11-11",Bali,-34,-24,-39,-57,-36,11
"2020-11-12",Bali,-34,-25,-31,-59,-35,10
"2020-11-13",Bali,-34,-25,-35,-60,-33,11
"2020-11-14",Bali,-32,-23,-31,-57,-32,8
"2020-11-15",Bali,-36,-26,-24,-60,-31,8
"2020-11-16",Bali,-33,-22,-29,-55,-36,10
"2020-11-17",Bali,-35,-26,-34,-57,-37,11
"2020-11-18",Bali,-33,-23,-27,-55,-37,10
"2020-11-19",Bali,-34,-24,-37,-54,-36,10
"2020-11-20",Bali,-34,-24,-41,-59,-33,11
"2020-11-21",Bali,-31,-23,-40,-56,-32,8
"2020-11-22",Bali,-35,-26,-35,-59,-31,8
"2020-11-23",Bali,-34,-23,-42,-56,-35,11
"2020-11-24",Bali,-38,-28,-48,-57,-37,12
"2020-11-25",Bali,-35,-24,-46,-52,-36,11
"2020-11-26",Bali,-35,-26,-44,-54,-35,11
"2020-11-27",Bali,-35,-25,-46,-57,-34,11
"2020-11-28",Bali,-33,-22,-46,-54,-32,8
"2020-11-29",Bali,-34,-22,-39,-58,-29,8
"2020-11-30",Bali,-37,-25,-48,-58,-36,11
"2020-12-01",Bali,-35,-22,-49,-56,-36,10
"2020-12-02",Bali,-30,-17,-45,-55,-33,10
"2020-12-03",Bali,-32,-22,-42,-55,-34,10
"2020-12-04",Bali,-32,-20,-44,-58,-33,10
"2020-12-05",Bali,-34,-25,-50,-54,-32,9
"2020-12-06",Bali,-31,-21,-36,-54,-30,7
"2020-12-07",Bali,-31,-18,-41,-54,-35,10
"2020-12-08",Bali,-32,-21,-41,-55,-34,10
"2020-12-09",Bali,-33,-23,-36,-54,-55,15
"2020-12-10",Bali,-32,-20,-38,-51,-32,12
"2020-12-11",Bali,-38,-27,-47,-56,-32,15
"2020-12-12",Bali,-32,-18,-45,-49,-31,11
"2020-12-13",Bali,-35,-21,-39,-49,-28,11
"2020-12-14",Bali,-41,-26,-49,-52,-37,16
"2020-12-15",Bali,-32,-18,-39,-49,-36,12
"2020-12-16",Bali,-33,-20,-41,-45,-36,13
"2020-12-17",Bali,-30,-17,-33,-39,-31,12
"2020-12-18",Bali,-31,-17,-40,-55,-31,13
"2020-12-19",Bali,-31,-18,-42,-50,-29,10
"2020-12-20",Bali,-35,-22,-40,-51,-28,12
"2020-12-21",Bali,-28,-14,-30,-50,-33,12
"2020-12-22",Bali,-27,-15,-31,-49,-35,12
"2020-12-23",Bali,-27,-12,-31,-41,-33,12
"2020-12-24",Bali,-27,-11,-22,-42,-44,13
"2020-12-25",Bali,-33,-21,-17,-53,-55,17
"2020-12-26",Bali,-30,-16,-27,-47,-34,11
"2020-12-27",Bali,-31,-18,-27,-46,-26,10
"2020-12-28",Bali,-27,-11,-22,-47,-35,13
"2020-12-29",Bali,-28,-14,-17,-45,-37,11
"2020-12-30",Bali,-26,-9,-23,-43,-36,12
"2020-12-31",Bali,-23,-1,-1,-50,-47,9
"2020-02-15",Bangka Belitung Islands,-3,-3,-2,-7,6,1
"2020-02-16",Bangka Belitung Islands,-4,-1,9,-10,1,2
"2020-02-17",Bangka Belitung Islands,-9,-8,-10,-7,3,2
"2020-02-18",Bangka Belitung Islands,-3,-5,1,-2,3,1
"2020-02-19",Bangka Belitung Islands,-6,-5,-2,-2,3,1
"2020-02-20",Bangka Belitung Islands,-5,-2,-1,-6,2,1
"2020-02-21",Bangka Belitung Islands,-7,-3,-4,-2,7,1
"2020-02-22",Bangka Belitung Islands,-10,-7,-14,-8,7,2
"2020-02-23",Bangka Belitung Islands,-7,-6,-3,-10,2,2
"2020-02-24",Bangka Belitung Islands,-5,-4,0,1,4,0
"2020-02-25",Bangka Belitung Islands,-3,-3,-1,-4,3,1
"2020-02-26",Bangka Belitung Islands,-1,0,3,14,4,0
"2020-02-27",Bangka Belitung Islands,0,2,5,7,2,0
"2020-02-28",Bangka Belitung Islands,-2,1,-4,6,9,0
"2020-02-29",Bangka Belitung Islands,0,2,0,4,9,0
"2020-03-01",Bangka Belitung Islands,2,8,9,-5,5,0
"2020-03-02",Bangka Belitung Islands,2,8,0,-6,6,0
"2020-03-03",Bangka Belitung Islands,1,7,1,-5,6,0
"2020-03-04",Bangka Belitung Islands,-2,3,-1,3,6,1
"2020-03-05",Bangka Belitung Islands,-2,4,-1,-7,4,0
"2020-03-06",Bangka Belitung Islands,-4,2,-8,0,9,1
"2020-03-07",Bangka Belitung Islands,-1,2,-6,-4,5,1
"2020-03-08",Bangka Belitung Islands,-3,2,0,-4,1,2
"2020-03-09",Bangka Belitung Islands,0,3,7,3,4,1
"2020-03-10",Bangka Belitung Islands,1,3,2,0,1,1
"2020-03-11",Bangka Belitung Islands,-1,3,1,5,2,1
"2020-03-12",Bangka Belitung Islands,0,5,7,-4,2,1
"2020-03-13",Bangka Belitung Islands,-3,3,0,-5,7,1
"2020-03-14",Bangka Belitung Islands,-3,3,1,-5,6,1
"2020-03-15",Bangka Belitung Islands,-5,5,2,-8,2,2
"2020-03-16",Bangka Belitung Islands,-3,7,-3,-1,0,3
"2020-03-17",Bangka Belitung Islands,-7,2,0,-3,-5,3
"2020-03-18",Bangka Belitung Islands,-11,-1,-7,-5,-7,5
"2020-03-19",Bangka Belitung Islands,-13,0,-6,-18,-9,5
"2020-03-20",Bangka Belitung Islands,-21,-7,-21,-28,-10,8
"2020-03-21",Bangka Belitung Islands,-23,-5,-25,-27,-4,7
"2020-03-22",Bangka Belitung Islands,-31,-13,-31,-42,-3,6
"2020-03-23",Bangka Belitung Islands,-22,-6,-14,-32,-15,8
"2020-03-24",Bangka Belitung Islands,-23,-3,-18,-30,-20,9
"2020-03-25",Bangka Belitung Islands,-34,-14,-17,-39,-52,16
"2020-03-26",Bangka Belitung Islands,-29,-7,-19,-31,-24,10
"2020-03-27",Bangka Belitung Islands,-38,-16,-34,-38,-22,12
"2020-03-28",Bangka Belitung Islands,-39,-17,-36,-41,-12,10
"2020-03-29",Bangka Belitung Islands,-43,-18,-40,-51,-7,11
"2020-03-30",Bangka Belitung Islands,-33,-14,-22,-47,-25,11
"2020-03-31",Bangka Belitung Islands,-34,-13,-25,-51,-27,12
"2020-04-01",Bangka Belitung Islands,-34,-9,-28,-52,-29,12
"2020-04-02",Bangka Belitung Islands,-34,-9,-26,-60,-30,13
"2020-04-03",Bangka Belitung Islands,-38,-14,-34,-65,-26,13
"2020-04-04",Bangka Belitung Islands,-44,-22,-40,-65,-19,13
"2020-04-05",Bangka Belitung Islands,-46,-18,-42,-70,-13,13
"2020-04-06",Bangka Belitung Islands,-31,-12,-22,-61,-27,12
"2020-04-07",Bangka Belitung Islands,-32,-12,-24,-56,-29,12
"2020-04-08",Bangka Belitung Islands,-35,-15,-24,-64,-29,12
"2020-04-09",Bangka Belitung Islands,-34,-11,-23,-61,-29,12
"2020-04-10",Bangka Belitung Islands,-42,-19,-31,-69,-52,18
"2020-04-11",Bangka Belitung Islands,-44,-22,-39,-64,-20,13
"2020-04-12",Bangka Belitung Islands,-46,-20,-42,-69,-12,13
"2020-04-13",Bangka Belitung Islands,-31,-11,-21,-62,-26,12
"2020-04-14",Bangka Belitung Islands,-35,-16,-25,-57,-28,13
"2020-04-15",Bangka Belitung Islands,-33,-14,-23,-58,-27,13
"2020-04-16",Bangka Belitung Islands,-34,-13,-21,-63,-28,13
"2020-04-17",Bangka Belitung Islands,-38,-15,-30,-66,-24,14
"2020-04-18",Bangka Belitung Islands,-42,-21,-40,-61,-15,12
"2020-04-19",Bangka Belitung Islands,-44,-17,-38,-59,-9,12
"2020-04-20",Bangka Belitung Islands,-31,-13,-20,-62,-26,12
"2020-04-21",Bangka Belitung Islands,-31,-13,-20,-56,-27,12
"2020-04-22",Bangka Belitung Islands,-32,-10,-20,-62,-28,11
"2020-04-23",Bangka Belitung Islands,-26,5,-17,-60,-28,11
"2020-04-24",Bangka Belitung Islands,-48,-20,-42,-70,-32,18
"2020-04-25",Bangka Belitung Islands,-49,-23,-49,-73,-20,16
"2020-04-26",Bangka Belitung Islands,-52,-24,-53,-80,-12,17
"2020-04-27",Bangka Belitung Islands,-43,-23,-33,-72,-29,15
"2020-04-28",Bangka Belitung Islands,-36,-14,-28,-67,-29,14
"2020-04-29",Bangka Belitung Islands,-39,-16,-29,-71,-29,14
"2020-04-30",Bangka Belitung Islands,-39,-15,-31,-71,-28,14
"2020-05-01",Bangka Belitung Islands,-45,-19,-40,-77,-51,21
"2020-05-02",Bangka Belitung Islands,-42,-14,-45,-72,-17,14
"2020-05-03",Bangka Belitung Islands,-53,-27,-57,-82,-13,17
"2020-05-04",Bangka Belitung Islands,-30,-8,-26,-71,-26,13
"2020-05-05",Bangka Belitung Islands,-33,-14,-28,-70,-28,14
"2020-05-06",Bangka Belitung Islands,-32,-8,-25,-69,-28,14
"2020-05-07",Bangka Belitung Islands,-31,-5,-25,-73,-53,19
"2020-05-08",Bangka Belitung Islands,-42,-20,-39,-75,-25,16
"2020-05-09",Bangka Belitung Islands,-39,-14,-42,-70,-15,14
"2020-05-10",Bangka Belitung Islands,-36,-6,-45,-73,-4,13
"2020-05-11",Bangka Belitung Islands,-24,-2,-24,-67,-25,13
"2020-05-12",Bangka Belitung Islands,-25,-3,-25,-64,-26,14
"2020-05-13",Bangka Belitung Islands,-25,-1,-25,-64,-25,13
"2020-05-14",Bangka Belitung Islands,-22,3,-22,-67,-26,12
"2020-05-15",Bangka Belitung Islands,-23,4,-31,-67,-22,12
"2020-05-16",Bangka Belitung Islands,-22,5,-37,-61,-12,12
"2020-05-17",Bangka Belitung Islands,-25,4,-46,-69,-1,13
"2020-05-18",Bangka Belitung Islands,-12,12,-22,-65,-26,13
"2020-05-19",Bangka Belitung Islands,-5,19,-19,-57,-25,11
"2020-05-20",Bangka Belitung Islands,-10,20,-22,-61,-26,12
"2020-05-21",Bangka Belitung Islands,-2,37,-19,-63,-51,16
"2020-05-22",Bangka Belitung Islands,-14,27,-36,-65,-31,15
"2020-05-23",Bangka Belitung Islands,-22,27,-37,-65,-29,14
"2020-05-24",Bangka Belitung Islands,-46,-30,-28,-73,-21,2
"2020-05-25",Bangka Belitung Islands,-34,-21,19,-68,-67,9
"2020-05-26",Bangka Belitung Islands,-29,-15,8,-65,-42,8
"2020-05-27",Bangka Belitung Islands,-27,-6,1,-67,-36,11
"2020-05-28",Bangka Belitung Islands,-24,-3,-4,-62,-31,11
"2020-05-29",Bangka Belitung Islands,-29,-6,-21,-70,-24,13
"2020-05-30",Bangka Belitung Islands,-33,-10,-23,-67,-14,11
"2020-05-31",Bangka Belitung Islands,-33,-11,-11,-71,-1,9
"2020-06-01",Bangka Belitung Islands,-24,-4,1,-67,-50,17
"2020-06-02",Bangka Belitung Islands,-20,-4,-16,-63,-19,10
"2020-06-03",Bangka Belitung Islands,-22,-2,-17,-63,-20,11
"2020-06-04",Bangka Belitung Islands,-25,-5,-21,-62,-22,12
"2020-06-05",Bangka Belitung Islands,-30,-9,-32,-70,-15,13
"2020-06-06",Bangka Belitung Islands,-28,-8,-26,-65,-9,10
"2020-06-07",Bangka Belitung Islands,-33,-9,-13,-71,1,10
"2020-06-08",Bangka Belitung Islands,-22,-4,-16,-63,-17,11
"2020-06-09",Bangka Belitung Islands,-22,-6,-16,-63,-18,10
"2020-06-10",Bangka Belitung Islands,-23,-5,-14,-53,-18,11
"2020-06-11",Bangka Belitung Islands,-23,-3,-17,-60,-18,11
"2020-06-12",Bangka Belitung Islands,-26,-6,-23,-66,-13,11
"2020-06-13",Bangka Belitung Islands,-30,-10,-24,-61,-6,10
"2020-06-14",Bangka Belitung Islands,-30,-5,-5,-67,3,8
"2020-06-15",Bangka Belitung Islands,-21,-3,-15,-60,-16,10
"2020-06-16",Bangka Belitung Islands,-21,-6,-13,-53,-17,9
"2020-06-17",Bangka Belitung Islands,-27,-11,-27,-57,-19,11
"2020-06-18",Bangka Belitung Islands,-27,-9,-21,-61,-19,11
"2020-06-19",Bangka Belitung Islands,-28,-9,-30,-60,-16,12
"2020-06-20",Bangka Belitung Islands,-29,-8,-29,-55,-6,9
"2020-06-21",Bangka Belitung Islands,-33,-9,-22,-66,0,9
"2020-06-22",Bangka Belitung Islands,-23,-6,-19,-58,-18,10
"2020-06-23",Bangka Belitung Islands,-23,-9,-20,-50,-19,10
"2020-06-24",Bangka Belitung Islands,-31,-13,-28,-59,-20,11
"2020-06-25",Bangka Belitung Islands,-19,1,-3,-56,-20,8
"2020-06-26",Bangka Belitung Islands,-23,-3,-21,-58,-14,9
"2020-06-27",Bangka Belitung Islands,-25,-4,-19,-46,-7,8
"2020-06-28",Bangka Belitung Islands,-27,-3,-3,-60,-1,7
"2020-06-29",Bangka Belitung Islands,-18,1,-11,-47,-17,9
"2020-06-30",Bangka Belitung Islands,-16,1,-12,-47,-17,8
"2020-07-01",Bangka Belitung Islands,-22,-5,-23,-41,-20,11
"2020-07-02",Bangka Belitung Islands,-15,10,-15,-41,-19,9
"2020-07-03",Bangka Belitung Islands,-18,4,-16,-46,-13,9
"2020-07-04",Bangka Belitung Islands,-19,1,-14,-44,-8,8
"2020-07-05",Bangka Belitung Islands,-20,3,2,-49,0,6
"2020-07-06",Bangka Belitung Islands,-13,4,-11,-43,-17,8
"2020-07-07",Bangka Belitung Islands,-13,2,-13,-37,-19,8
"2020-07-08",Bangka Belitung Islands,-20,-3,-19,-42,-18,9
"2020-07-09",Bangka Belitung Islands,-27,-10,-28,-38,-21,11
"2020-07-10",Bangka Belitung Islands,-16,4,-18,-44,-13,8
"2020-07-11",Bangka Belitung Islands,-18,1,-15,-37,-6,7
"2020-07-12",Bangka Belitung Islands,-25,0,-12,-52,0,7
"2020-07-13",Bangka Belitung Islands,-17,-1,-13,-41,-15,8
"2020-07-14",Bangka Belitung Islands,-30,-19,-31,-43,-20,12
"2020-07-15",Bangka Belitung Islands,-13,4,-8,-39,-15,7
"2020-07-16",Bangka Belitung Islands,-16,3,-6,-42,-17,8
"2020-07-17",Bangka Belitung Islands,-19,-1,-17,-43,-11,9
"2020-07-18",Bangka Belitung Islands,-20,-1,-16,-42,-4,7
"2020-07-19",Bangka Belitung Islands,-23,1,-5,-47,1,8
"2020-07-20",Bangka Belitung Islands,-15,3,-10,-45,-15,8
"2020-07-21",Bangka Belitung Islands,-15,-2,-10,-36,-16,8
"2020-07-22",Bangka Belitung Islands,-17,1,-9,-38,-15,8
"2020-07-23",Bangka Belitung Islands,-17,3,-10,-40,-16,8
"2020-07-24",Bangka Belitung Islands,-19,3,-16,-47,-11,9
"2020-07-25",Bangka Belitung Islands,-17,6,-15,-31,-5,7
"2020-07-26",Bangka Belitung Islands,-21,8,-7,-45,4,8
"2020-07-27",Bangka Belitung Islands,-13,9,-9,-36,-15,9
"2020-07-28",Bangka Belitung Islands,-11,13,-10,-36,-16,8
"2020-07-29",Bangka Belitung Islands,-7,26,-7,-27,-16,7
"2020-07-30",Bangka Belitung Islands,-1,51,-6,-25,-23,8
"2020-07-31",Bangka Belitung Islands,-40,-25,10,-56,-60,8
"2020-08-01",Bangka Belitung Islands,-31,-11,-5,-51,-26,5
"2020-08-02",Bangka Belitung Islands,-23,2,15,-36,-7,3
"2020-08-03",Bangka Belitung Islands,-12,5,-2,-32,-17,7
"2020-08-04",Bangka Belitung Islands,-11,6,-3,-33,-17,7
"2020-08-05",Bangka Belitung Islands,-14,6,-8,-40,-16,8
"2020-08-06",Bangka Belitung Islands,-13,6,-2,-30,-17,6
"2020-08-07",Bangka Belitung Islands,-16,2,-11,-42,-11,6
"2020-08-08",Bangka Belitung Islands,-17,2,-7,-31,-5,5
"2020-08-09",Bangka Belitung Islands,-19,4,7,-44,1,5
"2020-08-10",Bangka Belitung Islands,-9,7,1,-33,-14,6
"2020-08-11",Bangka Belitung Islands,-12,3,-4,-28,-15,6
"2020-08-12",Bangka Belitung Islands,-10,5,3,-35,-15,6
"2020-08-13",Bangka Belitung Islands,-14,4,-5,-34,-15,6
"2020-08-14",Bangka Belitung Islands,-14,6,-12,-35,-10,6
"2020-08-15",Bangka Belitung Islands,-15,4,-9,-30,-5,5
"2020-08-16",Bangka Belitung Islands,-16,5,16,-39,0,2
"2020-08-17",Bangka Belitung Islands,-13,1,46,,-50,10
"2020-08-18",Bangka Belitung Islands,-13,4,-7,,-13,5
"2020-08-19",Bangka Belitung Islands,-10,7,6,,-15,4
"2020-08-20",Bangka Belitung Islands,-12,3,38,,-49,10
"2020-08-21",Bangka Belitung Islands,-18,1,2,-44,-35,11
"2020-08-22",Bangka Belitung Islands,-20,-5,1,,-7,6
"2020-08-23",Bangka Belitung Islands,-21,1,12,-34,3,4
"2020-08-24",Bangka Belitung Islands,-12,2,2,,-13,5
"2020-08-25",Bangka Belitung Islands,-10,3,-2,,-14,6
"2020-08-26",Bangka Belitung Islands,-14,3,2,,-13,6
"2020-08-27",Bangka Belitung Islands,-11,9,2,,-12,5
"2020-08-28",Bangka Belitung Islands,-15,8,-8,,-7,6
"2020-08-29",Bangka Belitung Islands,-18,2,-8,,-2,6
"2020-08-30",Bangka Belitung Islands,-16,10,19,-38,5,4
"2020-08-31",Bangka Belitung Islands,-9,9,2,,-11,5
"2020-09-01",Bangka Belitung Islands,-7,9,4,,-13,5
"2020-09-02",Bangka Belitung Islands,-10,8,7,,-13,5
"2020-09-03",Bangka Belitung Islands,-13,7,-7,,-13,7
"2020-09-04",Bangka Belitung Islands,-14,10,-13,,-9,7
"2020-09-05",Bangka Belitung Islands,-15,3,-9,,-6,6
"2020-09-06",Bangka Belitung Islands,-12,13,10,,1,4
"2020-09-07",Bangka Belitung Islands,-9,10,4,,-14,5
"2020-09-08",Bangka Belitung Islands,-10,8,0,,-15,6
"2020-09-09",Bangka Belitung Islands,-16,4,-3,,-14,5
"2020-09-10",Bangka Belitung Islands,-10,12,5,,-14,5
"2020-09-11",Bangka Belitung Islands,-16,10,-1,-34,-9,4
"2020-09-12",Bangka Belitung Islands,-15,5,10,-20,-7,3
"2020-09-13",Bangka Belitung Islands,-20,6,12,-31,-2,4
"2020-09-14",Bangka Belitung Islands,-13,5,-2,-32,-13,6
"2020-09-15",Bangka Belitung Islands,-12,6,-4,-29,-13,5
"2020-09-16",Bangka Belitung Islands,-13,9,3,-27,-13,5
"2020-09-17",Bangka Belitung Islands,-15,6,-6,-31,-11,7
"2020-09-18",Bangka Belitung Islands,-18,10,-9,-33,-8,7
"2020-09-19",Bangka Belitung Islands,-19,2,-7,-32,-5,7
"2020-09-20",Bangka Belitung Islands,-19,7,7,-38,-1,7
"2020-09-21",Bangka Belitung Islands,-21,-2,-12,-36,-17,9
"2020-09-22",Bangka Belitung Islands,-16,4,-5,-30,-15,6
"2020-09-23",Bangka Belitung Islands,-23,-2,-3,-35,-18,7
"2020-09-24",Bangka Belitung Islands,-20,2,-1,-35,-15,6
"2020-09-25",Bangka Belitung Islands,-28,-1,-19,-41,-12,9
"2020-09-26",Bangka Belitung Islands,-25,-2,-13,-38,-11,8
"2020-09-27",Bangka Belitung Islands,-26,2,0,-44,-8,8
"2020-09-28",Bangka Belitung Islands,-20,3,0,-36,-17,7
"2020-09-29",Bangka Belitung Islands,-19,-1,0,-30,-17,6
"2020-09-30",Bangka Belitung Islands,-22,2,-6,-28,-20,3
"2020-10-01",Bangka Belitung Islands,-16,14,-5,-34,-19,-2
"2020-10-02",Bangka Belitung Islands,-19,12,-12,-38,-16,-2
"2020-10-03",Bangka Belitung Islands,-20,5,-1,-33,-19,-1
"2020-10-04",Bangka Belitung Islands,-21,11,16,-38,-17,-1
"2020-10-05",Bangka Belitung Islands,-17,6,1,-35,-24,-2
"2020-10-06",Bangka Belitung Islands,-17,4,-1,-30,-24,-2
"2020-10-07",Bangka Belitung Islands,-19,4,9,-27,-22,0
"2020-10-08",Bangka Belitung Islands,-24,-7,-12,-34,-23,7
"2020-10-09",Bangka Belitung Islands,-21,9,-3,-36,-13,6
"2020-10-10",Bangka Belitung Islands,-29,-5,-15,-31,-13,8
"2020-10-11",Bangka Belitung Islands,-28,0,-4,-37,-12,9
"2020-10-12",Bangka Belitung Islands,-17,6,7,-32,-21,7
"2020-10-13",Bangka Belitung Islands,-15,6,11,-26,-19,5
"2020-10-14",Bangka Belitung Islands,-19,6,8,-28,-19,5
"2020-10-15",Bangka Belitung Islands,-16,11,9,-30,-16,6
"2020-10-16",Bangka Belitung Islands,-20,11,-2,-35,-12,7
"2020-10-17",Bangka Belitung Islands,-21,7,5,-29,-10,6
"2020-10-18",Bangka Belitung Islands,-26,3,16,-41,-11,7
"2020-10-19",Bangka Belitung Islands,-19,7,6,-30,-18,6
"2020-10-20",Bangka Belitung Islands,-17,7,7,-23,-18,5
"2020-10-21",Bangka Belitung Islands,-20,4,-2,-30,-19,4
"2020-10-22",Bangka Belitung Islands,-17,9,-9,-25,-19,2
"2020-10-23",Bangka Belitung Islands,-20,10,-12,-35,-14,0
"2020-10-24",Bangka Belitung Islands,-21,1,-10,-24,-14,1
"2020-10-25",Bangka Belitung Islands,-22,10,6,-36,-14,1
"2020-10-26",Bangka Belitung Islands,-17,8,-7,-29,-20,0
"2020-10-27",Bangka Belitung Islands,-13,9,1,-18,-21,-2
"2020-10-28",Bangka Belitung Islands,-17,11,8,-11,-45,3
"2020-10-29",Bangka Belitung Islands,-14,8,48,-24,-59,3
"2020-10-30",Bangka Belitung Islands,-22,6,-2,-38,-44,5
"2020-10-31",Bangka Belitung Islands,-22,-3,0,-26,-18,0
